EventType: OnAppLoad EventDate: 8/4/2020 2:41:41 AM AdditionalInfo:  
EventType: Click EventDate: 8/4/2020 2:42:00 AM AdditionalInfo: Yes Button 
EventType: Click EventDate: 8/4/2020 2:42:02 AM AdditionalInfo: Next Button 
EventType: Click EventDate: 8/4/2020 2:42:06 AM AdditionalInfo: Play Button 
EventType: OnAppLoad EventDate: 8/4/2020 2:42:10 AM AdditionalInfo:  
EventType: Rotation EventDate: 8/4/2020 2:43:32 AM AdditionalInfo: 343 
EventType: Rotation EventDate: 8/4/2020 2:43:32 AM AdditionalInfo: 339 
EventType: Rotation EventDate: 8/4/2020 2:43:33 AM AdditionalInfo: 334 
EventType: Rotation EventDate: 8/4/2020 2:43:33 AM AdditionalInfo: 330 
EventType: Rotation EventDate: 8/4/2020 2:43:33 AM AdditionalInfo: 326 
EventType: Rotation EventDate: 8/4/2020 2:43:33 AM AdditionalInfo: 322 
EventType: Rotation EventDate: 8/4/2020 2:43:33 AM AdditionalInfo: 318 
EventType: Rotation EventDate: 8/4/2020 2:43:33 AM AdditionalInfo: 314 
EventType: Rotation EventDate: 8/4/2020 2:43:33 AM AdditionalInfo: 310 
EventType: Rotation EventDate: 8/4/2020 2:43:33 AM AdditionalInfo: 306 
EventType: Rotation EventDate: 8/4/2020 2:43:33 AM AdditionalInfo: 302 
EventType: Rotation EventDate: 8/4/2020 2:43:33 AM AdditionalInfo: 297 
EventType: Rotation EventDate: 8/4/2020 2:43:33 AM AdditionalInfo: 293 
EventType: Rotation EventDate: 8/4/2020 2:43:33 AM AdditionalInfo: 289 
EventType: Rotation EventDate: 8/4/2020 2:43:33 AM AdditionalInfo: 285 
EventType: Rotation EventDate: 8/4/2020 2:43:33 AM AdditionalInfo: 281 
EventType: Rotation EventDate: 8/4/2020 2:43:33 AM AdditionalInfo: 277 
EventType: Rotation EventDate: 8/4/2020 2:43:34 AM AdditionalInfo: 273 
EventType: Rotation EventDate: 8/4/2020 2:43:34 AM AdditionalInfo: 269 
EventType: Rotation EventDate: 8/4/2020 2:43:34 AM AdditionalInfo: 264 
EventType: Rotation EventDate: 8/4/2020 2:43:34 AM AdditionalInfo: 260 
EventType: Rotation EventDate: 8/4/2020 2:43:34 AM AdditionalInfo: 256 
EventType: Rotation EventDate: 8/4/2020 2:43:34 AM AdditionalInfo: 260 
EventType: Rotation EventDate: 8/4/2020 2:43:34 AM AdditionalInfo: 264 
EventType: Rotation EventDate: 8/4/2020 2:43:35 AM AdditionalInfo: 269 
EventType: Rotation EventDate: 8/4/2020 2:43:35 AM AdditionalInfo: 273 
EventType: Rotation EventDate: 8/4/2020 2:43:35 AM AdditionalInfo: 269 
EventType: Rotation EventDate: 8/4/2020 2:43:36 AM AdditionalInfo: 264 
EventType: Rotation EventDate: 8/4/2020 2:43:36 AM AdditionalInfo: 260 
EventType: Rotation EventDate: 8/4/2020 2:43:36 AM AdditionalInfo: 256 
EventType: Rotation EventDate: 8/4/2020 2:43:36 AM AdditionalInfo: 252 
EventType: Rotation EventDate: 8/4/2020 2:43:36 AM AdditionalInfo: 248 
EventType: Rotation EventDate: 8/4/2020 2:43:36 AM AdditionalInfo: 244 
EventType: Rotation EventDate: 8/4/2020 2:43:37 AM AdditionalInfo: 240 
EventType: Rotation EventDate: 8/4/2020 2:43:37 AM AdditionalInfo: 236 
EventType: Rotation EventDate: 8/4/2020 2:43:37 AM AdditionalInfo: 232 
EventType: Rotation EventDate: 8/4/2020 2:43:37 AM AdditionalInfo: 227 
EventType: Rotation EventDate: 8/4/2020 2:43:37 AM AdditionalInfo: 223 
EventType: Rotation EventDate: 8/4/2020 2:43:37 AM AdditionalInfo: 219 
EventType: Rotation EventDate: 8/4/2020 2:43:37 AM AdditionalInfo: 215 
EventType: Rotation EventDate: 8/4/2020 2:43:37 AM AdditionalInfo: 211 
EventType: Rotation EventDate: 8/4/2020 2:43:37 AM AdditionalInfo: 207 
EventType: Rotation EventDate: 8/4/2020 2:43:37 AM AdditionalInfo: 203 
EventType: Rotation EventDate: 8/4/2020 2:43:37 AM AdditionalInfo: 199 
EventType: Rotation EventDate: 8/4/2020 2:43:37 AM AdditionalInfo: 194 
EventType: Rotation EventDate: 8/4/2020 2:43:37 AM AdditionalInfo: 190 
EventType: Rotation EventDate: 8/4/2020 2:43:38 AM AdditionalInfo: 186 
EventType: Rotation EventDate: 8/4/2020 2:43:38 AM AdditionalInfo: 182 
EventType: Rotation EventDate: 8/4/2020 2:43:38 AM AdditionalInfo: 178 
EventType: Rotation EventDate: 8/4/2020 2:43:38 AM AdditionalInfo: 174 
EventType: Rotation EventDate: 8/4/2020 2:43:38 AM AdditionalInfo: 170 
EventType: Rotation EventDate: 8/4/2020 2:43:39 AM AdditionalInfo: 166 
EventType: Rotation EventDate: 8/4/2020 2:43:39 AM AdditionalInfo: 162 
EventType: Rotation EventDate: 8/4/2020 2:43:39 AM AdditionalInfo: 157 
EventType: Rotation EventDate: 8/4/2020 2:43:39 AM AdditionalInfo: 153 
EventType: Rotation EventDate: 8/4/2020 2:43:39 AM AdditionalInfo: 149 
EventType: Rotation EventDate: 8/4/2020 2:43:39 AM AdditionalInfo: 145 
EventType: Rotation EventDate: 8/4/2020 2:43:39 AM AdditionalInfo: 141 
EventType: Rotation EventDate: 8/4/2020 2:43:39 AM AdditionalInfo: 137 
EventType: Rotation EventDate: 8/4/2020 2:43:39 AM AdditionalInfo: 133 
EventType: Rotation EventDate: 8/4/2020 2:43:39 AM AdditionalInfo: 129 
EventType: Rotation EventDate: 8/4/2020 2:43:40 AM AdditionalInfo: 124 
EventType: Rotation EventDate: 8/4/2020 2:43:40 AM AdditionalInfo: 120 
EventType: Rotation EventDate: 8/4/2020 2:43:40 AM AdditionalInfo: 116 
EventType: Rotation EventDate: 8/4/2020 2:43:40 AM AdditionalInfo: 112 
EventType: Rotation EventDate: 8/4/2020 2:43:40 AM AdditionalInfo: 108 
EventType: Rotation EventDate: 8/4/2020 2:43:40 AM AdditionalInfo: 104 
EventType: Rotation EventDate: 8/4/2020 2:43:40 AM AdditionalInfo: 100 
EventType: Rotation EventDate: 8/4/2020 2:43:40 AM AdditionalInfo: 96 
EventType: Rotation EventDate: 8/4/2020 2:43:40 AM AdditionalInfo: 92 
EventType: Rotation EventDate: 8/4/2020 2:43:40 AM AdditionalInfo: 87 
EventType: Rotation EventDate: 8/4/2020 2:43:41 AM AdditionalInfo: 83 
EventType: Rotation EventDate: 8/4/2020 2:43:41 AM AdditionalInfo: 87 
EventType: Rotation EventDate: 8/4/2020 2:43:42 AM AdditionalInfo: 92 
EventType: Rotation EventDate: 8/4/2020 2:43:42 AM AdditionalInfo: 96 
EventType: Rotation EventDate: 8/4/2020 2:43:42 AM AdditionalInfo: 100 
EventType: Rotation EventDate: 8/4/2020 2:43:43 AM AdditionalInfo: 96 
EventType: Rotation EventDate: 8/4/2020 2:43:43 AM AdditionalInfo: 92 
EventType: Rotation EventDate: 8/4/2020 2:43:43 AM AdditionalInfo: 87 
EventType: Rotation EventDate: 8/4/2020 2:43:43 AM AdditionalInfo: 83 
EventType: Rotation EventDate: 8/4/2020 2:43:44 AM AdditionalInfo: 79 
EventType: Rotation EventDate: 8/4/2020 2:43:44 AM AdditionalInfo: 75 
EventType: Rotation EventDate: 8/4/2020 2:43:44 AM AdditionalInfo: 71 
EventType: Rotation EventDate: 8/4/2020 2:43:45 AM AdditionalInfo: 63 
EventType: Rotation EventDate: 8/4/2020 2:43:45 AM AdditionalInfo: 59 
EventType: Rotation EventDate: 8/4/2020 2:43:45 AM AdditionalInfo: 54 
EventType: Rotation EventDate: 8/4/2020 2:43:45 AM AdditionalInfo: 50 
EventType: Rotation EventDate: 8/4/2020 2:43:45 AM AdditionalInfo: 46 
EventType: Rotation EventDate: 8/4/2020 2:43:45 AM AdditionalInfo: 42 
EventType: Rotation EventDate: 8/4/2020 2:43:45 AM AdditionalInfo: 38 
EventType: Rotation EventDate: 8/4/2020 2:43:45 AM AdditionalInfo: 34 
EventType: Rotation EventDate: 8/4/2020 2:43:45 AM AdditionalInfo: 30 
EventType: Rotation EventDate: 8/4/2020 2:43:45 AM AdditionalInfo: 26 
EventType: Rotation EventDate: 8/4/2020 2:43:45 AM AdditionalInfo: 22 
EventType: Rotation EventDate: 8/4/2020 2:43:45 AM AdditionalInfo: 17 
EventType: Rotation EventDate: 8/4/2020 2:43:45 AM AdditionalInfo: 13 
EventType: Rotation EventDate: 8/4/2020 2:43:45 AM AdditionalInfo: 9 
EventType: Rotation EventDate: 8/4/2020 2:43:45 AM AdditionalInfo: 5 
EventType: Rotation EventDate: 8/4/2020 2:43:45 AM AdditionalInfo: 1 
EventType: Rotation EventDate: 8/4/2020 2:43:46 AM AdditionalInfo: 0 
EventType: Click EventDate: 8/4/2020 2:43:54 AM AdditionalInfo: Achivement window: True 
EventType: Click EventDate: 8/4/2020 2:44:00 AM AdditionalInfo: Achivement window: False 
EventType: Click EventDate: 8/4/2020 2:44:01 AM AdditionalInfo: Achivement window: True 
EventType: NoActionClick EventDate: 8/4/2020 2:44:05 AM AdditionalInfo: Hint showed: CR2 
